entity_id,issue_code,issue_label,policy_category,weight,source
lobbyist_63200,ACC,Accounting,Finance,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,DIS,Disaster and emergency,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,EDU,Education,Labor & Education,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,HOM,Homeland security,Defense & Security,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,IMM,Immigration,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,SMB,Small business,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_63200,TAX,Taxation,Finance,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,BUD,Budget and appropriations,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,EDU,Education,Labor & Education,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,HCR,Healthcare,Healthcare,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,LBR,Labor and employment,Labor & Education,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,MMM,Medicare/Medicaid/medical matters,Healthcare,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,TAX,Taxation,Finance,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66070,VET,Veterans,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_66429,HCR,Healthcare,Healthcare,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_66429,MED,Medicare and Medicaid,Other / Multi-sector,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_66429,MMM,Medicare/Medicaid/medical matters,Healthcare,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_71376,BUD,Budget and appropriations,Other / Multi-sector,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_71376,FOR,Foreign relations,Trade & Tariffs,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_71376,HCR,Healthcare,Healthcare,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_72627,AER,Aerospace,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,AVI,Aviation,Transportation,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,DEF,Defense,Defense & Security,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,ECN,Economics,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,ENG,Energy,Energy & Environment,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,ENV,Environment,Energy & Environment,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,FOR,Foreign relations,Trade & Tariffs,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,HOM,Homeland security,Defense & Security,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,MAN,Manufacturing,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,SMB,Small business,Other / Multi-sector,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,TAR,Tariffs,Trade & Tariffs,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,TAX,Taxation,Finance,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_72627,TRD,Trade,Trade & Tariffs,0.076923,raw_issue_codes_or_propagated_profile
lobbyist_107020,BUD,Budget and appropriations,Other / Multi-sector,0.260417,raw_issue_codes_or_propagated_profile
lobbyist_107020,SCI,Science and technology,Technology,0.260417,raw_issue_codes_or_propagated_profile
lobbyist_107020,AER,Aerospace,Other / Multi-sector,0.145833,raw_issue_codes_or_propagated_profile
lobbyist_107020,DEF,Defense,Defense & Security,0.09375,raw_issue_codes_or_propagated_profile
lobbyist_107020,NAT,Natural resources,Energy & Environment,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_107020,AGR,Agriculture,Agriculture & Food,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_107020,EDU,Education,Labor & Education,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_107020,LAW,Law enforcement,Other / Multi-sector,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_107020,TRA,Transportation,Transportation,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_107020,VET,Veterans,Other / Multi-sector,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_121697,BAN,Banking,Finance,0.139194,raw_issue_codes_or_propagated_profile
lobbyist_121697,TRD,Trade,Trade & Tariffs,0.124632,raw_issue_codes_or_propagated_profile
lobbyist_121697,FIN,Finance,Finance,0.088495,raw_issue_codes_or_propagated_profile
lobbyist_121697,TAX,Taxation,Finance,0.086663,raw_issue_codes_or_propagated_profile
lobbyist_121697,TEC,Technology,Technology,0.083916,raw_issue_codes_or_propagated_profile
lobbyist_121697,HCR,Healthcare,Healthcare,0.082085,raw_issue_codes_or_propagated_profile
lobbyist_121697,MAN,Manufacturing,Other / Multi-sector,0.044379,raw_issue_codes_or_propagated_profile
lobbyist_121697,RET,Retirement,Labor & Education,0.032634,raw_issue_codes_or_propagated_profile
lobbyist_121697,DEF,Defense,Defense & Security,0.031558,raw_issue_codes_or_propagated_profile
lobbyist_121697,VET,Veterans,Other / Multi-sector,0.025641,raw_issue_codes_or_propagated_profile
lobbyist_121697,TRA,Transportation,Transportation,0.025148,raw_issue_codes_or_propagated_profile
lobbyist_121697,CPT,Consumer protection,Other / Multi-sector,0.02381,raw_issue_codes_or_propagated_profile
lobbyist_121697,CSP,Communications and spectrum,Other / Multi-sector,0.021978,raw_issue_codes_or_propagated_profile
lobbyist_121697,HOU,Housing,Real Estate & Housing,0.019231,raw_issue_codes_or_propagated_profile
lobbyist_121697,AGR,Agriculture,Agriculture & Food,0.018738,raw_issue_codes_or_propagated_profile
lobbyist_121697,ENV,Environment,Energy & Environment,0.018738,raw_issue_codes_or_propagated_profile
lobbyist_121697,LBR,Labor and employment,Labor & Education,0.017982,raw_issue_codes_or_propagated_profile
lobbyist_121697,BUD,Budget and appropriations,Other / Multi-sector,0.016906,raw_issue_codes_or_propagated_profile
lobbyist_121697,ENG,Energy,Energy & Environment,0.01291,raw_issue_codes_or_propagated_profile
lobbyist_121697,FOR,Foreign relations,Trade & Tariffs,0.012821,raw_issue_codes_or_propagated_profile
lobbyist_121697,MMM,Medicare/Medicaid/medical matters,Healthcare,0.010989,raw_issue_codes_or_propagated_profile
lobbyist_121697,NONE,NONE,Other / Multi-sector,0.010989,raw_issue_codes_or_propagated_profile
lobbyist_121697,ECN,Economics,Other / Multi-sector,0.006993,raw_issue_codes_or_propagated_profile
lobbyist_121697,INS,Insurance,Finance,0.006993,raw_issue_codes_or_propagated_profile
lobbyist_121697,UTI,Utilities,Other / Multi-sector,0.006993,raw_issue_codes_or_propagated_profile
lobbyist_121697,AER,Aerospace,Other / Multi-sector,0.005917,raw_issue_codes_or_propagated_profile
lobbyist_121697,AUT,Automotive,Other / Multi-sector,0.005917,raw_issue_codes_or_propagated_profile
lobbyist_121697,AVI,Aviation,Transportation,0.005917,raw_issue_codes_or_propagated_profile
lobbyist_121697,GOV,Government operations,Other / Multi-sector,0.005917,raw_issue_codes_or_propagated_profile
lobbyist_121697,MED,Medicare and Medicaid,Other / Multi-sector,0.005917,raw_issue_codes_or_propagated_profile
lobbyist_138659,ART,Arts and culture,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,BUD,Budget and appropriations,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,COM,Communications,Technology,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,DEF,Defense,Defense & Security,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,DIS,Disaster and emergency,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,ECN,Economics,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,EDU,Education,Labor & Education,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,FOR,Foreign relations,Trade & Tariffs,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,HCR,Healthcare,Healthcare,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,IMM,Immigration,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,TAX,Taxation,Finance,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,TEC,Technology,Technology,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,TRA,Transportation,Transportation,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_138659,VET,Veterans,Other / Multi-sector,0.071429,raw_issue_codes_or_propagated_profile
lobbyist_139058,TAX,Taxation,Finance,0.236667,raw_issue_codes_or_propagated_profile
lobbyist_139058,TRD,Trade,Trade & Tariffs,0.135385,raw_issue_codes_or_propagated_profile
lobbyist_139058,LBR,Labor and employment,Labor & Education,0.116667,raw_issue_codes_or_propagated_profile
lobbyist_139058,ENG,Energy,Energy & Environment,0.085385,raw_issue_codes_or_propagated_profile
lobbyist_139058,SMB,Small business,Other / Multi-sector,0.066667,raw_issue_codes_or_propagated_profile
lobbyist_139058,IMM,Immigration,Other / Multi-sector,0.05,raw_issue_codes_or_propagated_profile
lobbyist_139058,AUT,Automotive,Other / Multi-sector,0.035385,raw_issue_codes_or_propagated_profile
lobbyist_139058,BUD,Budget and appropriations,Other / Multi-sector,0.035385,raw_issue_codes_or_propagated_profile
lobbyist_139058,DEF,Defense,Defense & Security,0.035385,raw_issue_codes_or_propagated_profile
lobbyist_139058,COM,Communications,Technology,0.02,raw_issue_codes_or_propagated_profile
lobbyist_139058,CSP,Communications and spectrum,Other / Multi-sector,0.02,raw_issue_codes_or_propagated_profile
lobbyist_139058,DIS,Disaster and emergency,Other / Multi-sector,0.02,raw_issue_codes_or_propagated_profile
lobbyist_139058,TRU,Trucking,Transportation,0.02,raw_issue_codes_or_propagated_profile
lobbyist_139058,AER,Aerospace,Other / Multi-sector,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,AGR,Agriculture,Agriculture & Food,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,AVI,Aviation,Transportation,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,ENV,Environment,Energy & Environment,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,GOV,Government operations,Other / Multi-sector,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,MAN,Manufacturing,Other / Multi-sector,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,MED,Medicare and Medicaid,Other / Multi-sector,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_139058,TRA,Transportation,Transportation,0.015385,raw_issue_codes_or_propagated_profile
lobbyist_141552,HCR,Healthcare,Healthcare,0.2,raw_issue_codes_or_propagated_profile
lobbyist_141552,DEF,Defense,Defense & Security,0.158333,raw_issue_codes_or_propagated_profile
lobbyist_141552,HOU,Housing,Real Estate & Housing,0.15,raw_issue_codes_or_propagated_profile
lobbyist_141552,BUD,Budget and appropriations,Other / Multi-sector,0.108333,raw_issue_codes_or_propagated_profile
lobbyist_141552,MAR,Marine and fisheries,Transportation,0.1,raw_issue_codes_or_propagated_profile
lobbyist_141552,VET,Veterans,Other / Multi-sector,0.1,raw_issue_codes_or_propagated_profile
lobbyist_141552,TRA,Transportation,Transportation,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_141552,HOM,Homeland security,Defense & Security,0.025,raw_issue_codes_or_propagated_profile
lobbyist_141552,AVI,Aviation,Transportation,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,ENG,Energy,Energy & Environment,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,FIN,Finance,Finance,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,LBR,Labor and employment,Labor & Education,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,TAX,Taxation,Finance,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,TRD,Trade,Trade & Tariffs,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_141552,UTI,Utilities,Other / Multi-sector,0.016667,raw_issue_codes_or_propagated_profile
lobbyist_145339,BUD,Budget and appropriations,Other / Multi-sector,0.229167,raw_issue_codes_or_propagated_profile
lobbyist_145339,EDU,Education,Labor & Education,0.229167,raw_issue_codes_or_propagated_profile
lobbyist_145339,CSP,Communications and spectrum,Other / Multi-sector,0.166667,raw_issue_codes_or_propagated_profile
lobbyist_145339,DIS,Disaster and emergency,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_145339,FIR,Firearms,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_145339,GOV,Government operations,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_145339,HCR,Healthcare,Healthcare,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_145339,SCI,Science and technology,Technology,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_145339,TEC,Technology,Technology,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_146730,LBR,Labor and employment,Labor & Education,0.25,raw_issue_codes_or_propagated_profile
lobbyist_146730,HCR,Healthcare,Healthcare,0.166667,raw_issue_codes_or_propagated_profile
lobbyist_146730,TAX,Taxation,Finance,0.166667,raw_issue_codes_or_propagated_profile
lobbyist_146730,BUD,Budget and appropriations,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_146730,EDU,Education,Labor & Education,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_146730,IMM,Immigration,Other / Multi-sector,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_146730,SCI,Science and technology,Technology,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_146730,TRD,Trade,Trade & Tariffs,0.083333,raw_issue_codes_or_propagated_profile
lobbyist_148844,TEC,Technology,Technology,0.21875,raw_issue_codes_or_propagated_profile
lobbyist_148844,BUD,Budget and appropriations,Other / Multi-sector,0.15625,raw_issue_codes_or_propagated_profile
lobbyist_148844,DEF,Defense,Defense & Security,0.15625,raw_issue_codes_or_propagated_profile
lobbyist_148844,CPI,Consumer product safety,Technology,0.104167,raw_issue_codes_or_propagated_profile
lobbyist_148844,SCI,Science and technology,Technology,0.072917,raw_issue_codes_or_propagated_profile
lobbyist_148844,COM,Communications,Technology,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_148844,CPT,Consumer protection,Other / Multi-sector,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_148844,LBR,Labor and employment,Labor & Education,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_148844,TRD,Trade,Trade & Tariffs,0.041667,raw_issue_codes_or_propagated_profile
lobbyist_148844,AER,Aerospace,Other / Multi-sector,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_148844,EDU,Education,Labor & Education,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_148844,MAN,Manufacturing,Other / Multi-sector,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_148844,TRA,Transportation,Transportation,0.03125,raw_issue_codes_or_propagated_profile
lobbyist_62771,FIN,Finance,Finance,0.333333,raw_issue_codes_or_propagated_profile
lobbyist_62771,TAX,Taxation,Finance,0.145833,raw_issue_codes_or_propagated_profile
lobbyist_62771,LBR,Labor and employment,Labor & Education,0.119048,raw_issue_codes_or_propagated_profile
lobbyist_62771,HCR,Healthcare,Healthcare,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_62771,HOU,Housing,Real Estate & Housing,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_62771,VET,Veterans,Other / Multi-sector,0.0625,raw_issue_codes_or_propagated_profile
lobbyist_62771,BUD,Budget and appropriations,Other / Multi-sector,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_62771,HOM,Homeland security,Defense & Security,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_62771,NAT,Natural resources,Energy & Environment,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_62771,TEC,Technology,Technology,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_62771,TRA,Transportation,Transportation,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_62771,TRD,Trade,Trade & Tariffs,0.035714,raw_issue_codes_or_propagated_profile
lobbyist_63732,DEF,Defense,Defense & Security,1.0,raw_issue_codes_or_propagated_profile
lobbyist_68666,AGR,Agriculture,Agriculture & Food,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,BUD,Budget and appropriations,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,GOV,Government operations,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,HOU,Housing,Real Estate & Housing,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,LBR,Labor and employment,Labor & Education,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,SMB,Small business,Other / Multi-sector,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,TAX,Taxation,Finance,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,TEC,Technology,Technology,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_68666,TRA,Transportation,Transportation,0.111111,raw_issue_codes_or_propagated_profile
lobbyist_69460,ENG,Energy,Energy & Environment,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_69460,GOV,Government operations,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_69460,LBR,Labor and employment,Labor & Education,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_69460,SMB,Small business,Other / Multi-sector,0.142857,raw_issue_codes_or_propagated_profile
lobbyist_69460,TAX,Taxation,Finance,0.142857,raw_issue_codes_or_propagated_profile
